date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
10/27,NC Middle School Championships - Kit Carson Park,"Escondido, CA",,,https://ca.milesplit.com/meets/103541-nc-middle-school-championships-kit-carson-park-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/26,Metropolitan League Finals,"Sacramento, CA",,,https://ca.milesplit.com/meets/103927-metropolitan-league-finals-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/26,Monticello Empire Finals,"Woodland Hills, CA",,,https://ca.milesplit.com/meets/103928-monticello-empire-finals-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,,,,,,,,,,
,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,,,,,,,,,,
10/26,Mountain Pass Lg Meet #2,"Riverside, CA",,,https://ca.milesplit.com/meets/107768-mountain-pass-lg-meet-2-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/26,Northern Athletic League Meet,"Yreka, CA",,,https://ca.milesplit.com/meets/103932-northern-athletic-league-meet-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/22,Yoshaany Rahm Invitational,"Ukiah, CA",,,https://ca.milesplit.com/meets/102630-yoshaany-rahm-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/21,Dog Days of Fall Invitational,"San Benardino, CA",,,https://ca.milesplit.com/meets/102628-2nd-annual-dog-days-of-fall-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
10/21,Jaquar Invitational,"Escondido, CA",,,https://ca.milesplit.com/meets/99832-jaquar-invitational-2011/results,https://ca.milesplit.com/results/?year=2011&month=10&season=outdoor&level=hs&page=1,2011,10,outdoor,hs,1
